"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"431","@RussellClarkNZ Hi Russell, Auckland is quite a large market so while there are some cheaper pockets there due fact… https://t.co/u5UXTnpp4b",FALSE,0,"RussellClarkNZ",2018-09-18 21:13:51,TRUE,"1041965651311460354","1042159791941083138","148135541","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"432","@SocialBizGuy Hi Vaughan, Thanks for the positive feedback - we're glad we were able to save you some time! ^AZ",FALSE,0,NA,2018-09-18 04:21:13,FALSE,NA,"1041904955827912704",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"433","@shadow_nz Hi Carl, Thanks for the suggestion! We'll definitely pass that on to our innovation team for consideration. ^AZ",FALSE,0,"CarlElphick",2018-09-17 23:22:35,FALSE,"1041215977759731713","1041829799801643008","18274191","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"434","@te_rorohiko Hi James, the Pay at the Pump machines should be accepting Fuel Up vouchers.  If it doesn't read strai… https://t.co/wRHuVn1VvL",FALSE,0,NA,2018-09-17 01:12:20,TRUE,NA,"1041495034741379073",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"435","@kitosaur Hi Kitosaur, There are a lot of factors which affect regional fuel prices and it's a bit hard to fit it a… https://t.co/uiM4P4jWIN",FALSE,0,"kitosaur",2018-09-16 21:51:49,TRUE,"1040337288952082432","1041444569752199168","954209202280398848","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"436","@shadow_nz Hi Carl, thanks for letting us know - we'll follow that up with the team at Z Hutt Road. ^AZ",FALSE,0,"CarlElphick",2018-09-14 00:39:52,FALSE,"1040092753093251072","1040399698618662912","18274191","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"437","@vijilKiwi Hi Robert, Auckland is a large market - while there are some pockets where stations will discount prices… https://t.co/OHdYAiAEoo",FALSE,0,NA,2018-09-13 04:55:31,TRUE,NA,"1040101647047905281",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"438","@shadow_nz Hi Carl, what's the issue there? We can follow up with the team at Z Hutt Road. ^AZ",FALSE,0,"CarlElphick",2018-09-13 04:19:16,FALSE,"1039806415127248896","1040092526009638912","18274191","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"439","Z Energy and Te Taura Whiri i te Reo Maori: https://t.co/VRm6EkJTJz via @YouTube",FALSE,2,NA,2018-09-12 01:21:23,FALSE,NA,"1039685369065664512",NA,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>","zenergynz",0,FALSE,FALSE,NA,NA
"440","@LeontineEsdaile Hi Leontine, That's quite serious so thanks for letting us know. Could you please email feedback@z… https://t.co/bKCZhjqKsZ",FALSE,0,"LeontineEsdaile",2018-09-10 21:34:02,TRUE,"1039032684364922880","1039265768461008896","2796243891","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"441","@Swampymarsh1 Hi Simon, you can find them at https://t.co/LGm90BT2VA ^AZ",FALSE,0,"Swampymarsh1",2018-09-07 00:27:35,FALSE,"1037799722814078976","1037859892625854464","164181295","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"442","@lisamwhyte Hi Lisa, It doesn't look like you're blocked on our end so we're not sure what's going on there - but i… https://t.co/SNJvqkpZ9X",FALSE,0,"lisamwhyte",2018-09-06 21:15:53,TRUE,"1037577819134382081","1037811649443504131","21159185","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"443","@andrespocoyo Hi Andres, thanks for sharing - hope it was a safe trip. ^AZ",FALSE,1,"andrespocoyo",2018-09-05 22:13:07,FALSE,"1037243071354683392","1037463664146698240","274671162","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"444","@aniobrien Hi Ani, We certainly will - thanks for letting us know. ^AZ",FALSE,2,"aniobrien",2018-09-05 05:28:39,FALSE,"1037064027053019136","1037210881669652481","41550430","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"445","@juhasaarinen It is So. Freakin. Good. Let me help you resolve your conflict - try one! <U+0001F60B> ^S",FALSE,1,"juhasaarinen",2018-06-29 11:39:00,FALSE,"1012587305398239232","1012661708207345664","15829574","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"446","@WgtnCityMission Well deserved! ^LZ",FALSE,1,"WgtnCityMission",2018-06-28 20:51:14,FALSE,"1012203777040920576","1012438296893558785","618728307","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"447","@xurizaemon @StuffCircuit Hi, good point. We're certainly looking at everything related to this &amp; policy could well… https://t.co/lDWPSgicXH",FALSE,2,"xurizaemon",2018-06-27 21:13:20,TRUE,"1011904162999644160","1012081471178334214","16539754","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"448","@FundingChickie Hi Brenda, glad we could play a small part in helping out :-) ^LZ",FALSE,0,"FundingChickie",2018-06-26 23:57:19,FALSE,"1011740069848182785","1011760347701764097","236561786","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"449","@taneoftheforest There's a number of different scenarios - a bunch of things hard to predict - how quickly will the… https://t.co/L8ZafIZxyI",FALSE,0,"taneoftheforest",2018-06-25 21:46:19,TRUE,"1010032199247122433","1011364992740978689","3284344142","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"450","@vbstudio_nz That's awesome feedback! Matthew seems to be doing a really great job! Thanks for letting us know. I'l… https://t.co/96zJvKYmOS",FALSE,0,"vbstudio_nz",2018-06-25 01:46:01,TRUE,"1010036982183948288","1011062926810144768","168959537","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"451","@HaydenPaddon Awesome pics and great result! ^LZ",FALSE,1,"HaydenPaddon",2018-06-25 01:15:50,FALSE,"1010660226649894912","1011055334650204161","104931930","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"452","Tackling our plastic waste:  Hear on @ninetonoon about the industry's hunt for an on-shore solution for tackling mo… https://t.co/Zh5Bz01gnj",FALSE,0,NA,2018-06-21 22:40:05,TRUE,NA,"1009928973239881729",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",2,FALSE,FALSE,NA,NA
"453","@thecatsgoolies Hi 'mary from the dairy', the 9c discount is before you add your discount from Fly Buys card or Z C… https://t.co/CEsLCFoKkS",FALSE,1,"thecatsgoolies",2018-06-21 02:10:03,TRUE,"1009301106369880064","1009619424041631744","382279487","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"454","@shadow_nz Hi Carl, the 10c days are for Fly Buys customers only whereas the 9c days are for everyone. Make the mos… https://t.co/1VmUOhjYcT",FALSE,0,"CarlElphick",2018-06-21 02:03:10,TRUE,"1009275476693565440","1009617691215360000","18274191","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"455","@qriousnz We agree that learning from our customers is very important, and we also reckon that giving us feedback n… https://t.co/LYt4x2QNDs",FALSE,0,"qriousnz",2018-06-19 23:31:28,TRUE,"1009169743474053120","1009217127486775297","3181283066","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"456","@taneoftheforest With the current vast majority of NZ vehicles requiring fossil fuels, it's hard to know exactly wh… https://t.co/ju2i5mT7HG",FALSE,0,"taneoftheforest",2018-06-19 22:33:39,TRUE,"1008964755854262273","1009202580285743104","3284344142","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"457","@taneoftheforest Hi @gaia, that's right, we're still involved in the oil business for the time being, but we're not… https://t.co/Z2gmgmGPyS",FALSE,0,"taneoftheforest",2018-06-19 01:55:59,TRUE,"1008593985223323649","1008891109362282497","3284344142","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"458","<U+2615><U+FE0F><U+2615><U+FE0F><U+2615><U+FE0F> https://t.co/XGEPH1SH10",FALSE,0,NA,2018-06-14 01:08:13,FALSE,NA,"1007067150622720001",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","zenergynz",0,FALSE,FALSE,NA,NA
"459","@DreamyJayne Hey @DreamyJayne, thanks for sharing -we'll pass this on to the team at Z Pt Chev and let them know yo… https://t.co/7Djmsgyvt1",FALSE,2,"DreamyJayne",2018-06-13 05:21:49,TRUE,"1006740848644521984","1006768581596598272","552677262","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"460","@mikeward73 Hi Mike, if you had something in mind, that's wonderful - could you please drop our sustainability mana… https://t.co/R6cEaF6lVC",FALSE,0,"mikeward73",2018-06-10 23:20:28,TRUE,"1005917782855172099","1005952869424615426","1622647046","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"461","@mikeward73 Hi Mike, apologies for the delayed reply. We've been watching developments in solar technology, and we'… https://t.co/cN8KWJ6Wua",FALSE,1,"mikeward73",2018-06-10 20:23:28,TRUE,"1004637749696053250","1005908325152776192","1622647046","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"462","@bashastrit Hi Astrit, not at all. In our short 7 years, we've made major strides in sustainable transport, so whil… https://t.co/EvzXMslrDp",FALSE,1,"bashastrit",2018-06-08 00:08:34,TRUE,"1004592985974042624","1004877812203950080","470568496","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"463","@michaelfjs @jamespeshaw Thanks Michael - we appreciate your support! ^AZ",FALSE,1,"michaelfjs",2018-06-07 05:28:54,FALSE,"1004592002980241408","1004596035681955840","155030640","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"464","@PowderPuffPlay Hi Bradley, thanks for your support - we completely agree! ^AZ",FALSE,1,"PowderPuffPlay",2018-06-07 04:46:11,FALSE,"1004576361795629056","1004585289615052801","799878880152592385","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",1,FALSE,FALSE,NA,NA
"465","YMCA Bishopdale - 2018: https://t.co/FMhPVqePpC via @YouTube",FALSE,0,NA,2018-04-30 22:02:50,FALSE,NA,"991075429812449285",NA,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>","zenergynz",0,FALSE,FALSE,NA,NA
"466","Amberley Meals on Wheels - 2018: https://t.co/TVfDWX9zK9 via @YouTube",FALSE,0,NA,2018-04-30 22:02:46,FALSE,NA,"991075411642765312",NA,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>","zenergynz",0,FALSE,FALSE,NA,NA
"467","Big Brothers Sisters of Otautahi - 2018: https://t.co/7AM17Ecdlb via @YouTube",FALSE,0,NA,2018-04-30 22:02:43,FALSE,NA,"991075402784366592",NA,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>","zenergynz",0,FALSE,FALSE,NA,NA
"468","St John Christchurch - 2018: https://t.co/JPDPO3hYi7 via @YouTube",FALSE,0,NA,2018-04-30 22:02:39,FALSE,NA,"991075385235378176",NA,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>","zenergynz",0,FALSE,FALSE,NA,NA
"469","Heart Kids Canterbury - 2018: https://t.co/qJwQRBqMKf via @YouTube",FALSE,0,NA,2018-04-30 22:02:32,FALSE,NA,"991075353102897153",NA,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>","zenergynz",0,FALSE,FALSE,NA,NA
"470","Bellyful Waimakariri - 2018: https://t.co/TTVFGEZZ82 via @YouTube",FALSE,0,NA,2018-04-30 22:02:27,FALSE,NA,"991075334551408640",NA,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>","zenergynz",0,FALSE,FALSE,NA,NA
"471","Amberley Playcenter - 2018: https://t.co/W5Jqf0D3yP via @YouTube",FALSE,0,NA,2018-04-30 22:02:25,FALSE,NA,"991075326997553152",NA,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>","zenergynz",0,FALSE,FALSE,NA,NA
"472","Canterbury Charity Hospital - 2018: https://t.co/Jy9MsbattH via @YouTube",FALSE,0,NA,2018-04-30 22:02:21,FALSE,NA,"991075307816964096",NA,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>","zenergynz",0,FALSE,FALSE,NA,NA
"473","Sweet Louise Christchurch - 2018: https://t.co/xXvvmFmAVE via @YouTube",FALSE,0,NA,2018-04-30 22:02:13,FALSE,NA,"991075276728754176",NA,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>","zenergynz",0,FALSE,FALSE,NA,NA
"474","Child Cancer Foundation - 2018: https://t.co/iwefCIlrM7 via @YouTube",FALSE,0,NA,2018-04-30 22:02:12,FALSE,NA,"991075272568000512",NA,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>","zenergynz",0,FALSE,FALSE,NA,NA
"475","Arthritis New Zealand - 2018: https://t.co/MLjwDfsXTL via @YouTube",FALSE,0,NA,2018-04-30 22:02:07,FALSE,NA,"991075249012789249",NA,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>","zenergynz",0,FALSE,FALSE,NA,NA
"476","Bishopdale Community Trust - 2018: https://t.co/1ynug0IMEr via @YouTube",FALSE,0,NA,2018-04-30 22:00:37,FALSE,NA,"991074873484238849",NA,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>","zenergynz",0,FALSE,FALSE,NA,NA
"477","Christchurch City Mission - 2018: https://t.co/WatJigJbHS via @YouTube",FALSE,0,NA,2018-04-30 22:00:32,FALSE,NA,"991074849878691841",NA,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>","zenergynz",0,FALSE,FALSE,NA,NA
