"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"168","@RichardNaddi Hi Richard. You can explore all our current opportunities at https://t.co/RoaKIEJykU.",FALSE,1,"RichardNaddi",2021-09-21 10:29:57,FALSE,"1438955185032867852","1440262013658099718","1141057942579503104","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","bp_plc",0,FALSE,FALSE,NA,NA
"169","<U+0001F44F>Great news from @Lightsourcebp today! They’ve updated their ambition to develop 25GW of solar by 2025 after securi… https://t.co/m5tjcTbBER",FALSE,21,NA,2021-09-20 14:39:56,TRUE,NA,"1439962534937829380",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bp_plc",3,FALSE,FALSE,NA,NA
"170","@Mk3laserboy Hi Simon, we're really sorry for the inconvenience here but thank you for bringing it to our attention… https://t.co/WTCkZiXTza",FALSE,1,"Mk3laserboy",2021-09-18 10:42:43,TRUE,"1438851400650444803","1439178061971341313","859800509330468868","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","bp_plc",0,FALSE,FALSE,NA,NA
"171","@FERCOQ18 Hi there. bp branded retail sites in France are run &amp; operated by EG Group. Please could you contact them… https://t.co/lpWjClwRDd",FALSE,0,NA,2021-09-17 17:36:24,TRUE,NA,"1438919783186149387",NA,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","bp_plc",0,FALSE,FALSE,NA,NA
"172","We’re announcing a series of agreements with fellow sector leaders @AdnocGroup &amp; @Masdar that will look to explore… https://t.co/oPmaTKC5c2",FALSE,35,NA,2021-09-16 13:59:19,TRUE,NA,"1438502763021824015",NA,"<a href=""https://twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>","bp_plc",13,FALSE,FALSE,NA,NA
"173","Congrats @ProcterGamble on your net zero announcement! It’ll take all of us, greening companies in every sector, to… https://t.co/tXFEYBwMsn",FALSE,16,NA,2021-09-16 08:25:57,TRUE,NA,"1438418869949960197",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bp_plc",3,FALSE,FALSE,NA,NA
"174","@Marco772021 Hi Marco. Are you able to share the location and post number of the charging points you’re referring t… https://t.co/t4Zr5dAvEq",FALSE,0,NA,2021-09-15 12:47:11,TRUE,NA,"1438122221478846474",NA,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","bp_plc",0,FALSE,FALSE,NA,NA
"175","We’re delighted to be part of this @IIGCCnews @tp_initiative effort, which supports our aim to be recognised as an… https://t.co/UQxswLdfo4",FALSE,11,NA,2021-09-15 09:29:32,TRUE,NA,"1438072483282829314",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bp_plc",3,FALSE,FALSE,NA,NA
"176","<U+0001F6A2>We're teaming up with @nyklineofficial, one of the world's largest shipping &amp; logistics companies. We'll look to c… https://t.co/ldBJlZSR3e",FALSE,10,NA,2021-09-15 07:50:22,TRUE,NA,"1438047523977977857",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers.</a>","bp_plc",1,FALSE,FALSE,NA,NA
"177","@KyleGonchar Thanks for bringing this to our attention. While many of our retail sites are independently owned and… https://t.co/ZMi0YHZsOR",FALSE,0,"KyleGonchar",2021-09-14 16:48:19,TRUE,"1436857626801934336","1437820518070202376","2371249650","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","bp_plc",0,FALSE,FALSE,NA,NA
"178","@cruy Hi there, we’re sorry to hear that. It sounds like something has gone wrong, so thanks for letting us know. P… https://t.co/8ErF84Qpul",FALSE,0,"cruy",2021-09-12 11:39:51,TRUE,"1436672243828920323","1437018113388826625","13486522","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","bp_plc",0,FALSE,FALSE,NA,NA
"179","Sustainable aviation fuel (SAF) supply produces up to 80% fewer lifecycle carbon emissions than the traditional jet… https://t.co/wzV2jtdEee",FALSE,44,NA,2021-09-07 14:13:03,TRUE,NA,"1435244730447802372",NA,"<a href=""https://twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>","bp_plc",12,FALSE,FALSE,NA,NA
"180","@_andyhandy We love it. What was your inspiration?<U+0001F914>",FALSE,31,"_andyhandy",2021-09-07 13:41:18,FALSE,"1434964605994942466","1435236739195547648","736895671094116353","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bp_plc",1,FALSE,FALSE,NA,NA
"181","@daw5y1208 Hi Luke, we're very sorry about this. Do you have your receipt? If so, please get in touch with our loya… https://t.co/s69DWGzfrY",FALSE,0,"daw5y1208",2021-09-07 10:35:43,TRUE,"1434969120718692354","1435190035612147716","1196537911291924482","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","bp_plc",0,FALSE,FALSE,NA,NA
"182","@bruintje_debeer Hi Bruno, we know that tackling methane emissions is a vital part of the energy transition. We're… https://t.co/HMXv3OIuR1",FALSE,1,"bruintje_debeer",2021-09-03 10:18:33,TRUE,"1433444690741899264","1433736161822978072","2493969451","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","bp_plc",1,FALSE,FALSE,NA,NA
"183","@missbeck1979 Hi Katrina, if you can please share the stations' location our team will look into this ^Gabrielle",FALSE,0,"missbeck1979",2021-09-03 10:08:45,FALSE,"1433707917056823297","1433733695316320256","3141612040","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","bp_plc",0,FALSE,FALSE,NA,NA
"184","@Thommyjb80 We've temporarily turned our logo purple to support the launch of the #WeThe15 campaign - aiming to be… https://t.co/26upASZJeU",FALSE,1,"Thommyjb80",2021-09-02 15:13:35,TRUE,"1433442815573434376","1433448024374644737","752860962538000384","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","bp_plc",1,FALSE,FALSE,NA,NA
"185","We think hydrogen could play a critical role in the energy transition, with the potential to provide up to 15% of g… https://t.co/AHVTTWseda",FALSE,27,NA,2021-09-02 14:42:58,TRUE,NA,"1433440319065018369",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers.</a>","bp_plc",11,FALSE,FALSE,NA,NA
"186","@the_ecologist In 2020 we decided not to go ahead with sponsoring C4’s coverage of the Tokyo Paralympics. This was… https://t.co/gjazaL6Sz6",FALSE,0,"the_ecologist",2021-08-24 16:27:53,TRUE,"1430075220300288014","1430205228985561093","59460397","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bp_plc",0,FALSE,FALSE,NA,NA
"187","@elliotashley589 Hi Elliot, we're very sorry to hear this happened at one of our sites. So we can follow this up pl… https://t.co/vEmVIHwxlj",FALSE,0,"elliotashley589",2021-08-24 13:33:56,TRUE,"1430035863141068803","1430161453332455429","3071890118","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","bp_plc",0,FALSE,FALSE,NA,NA
"188","@davidwatson__ Hear, hear! We see tremendous business opportunity for our sector in both blue and green hydrogen.",FALSE,5,"davidwatson__",2021-06-18 14:18:07,FALSE,"1405770007217278980","1405892585391022087","335227218","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bp_plc",1,FALSE,FALSE,NA,NA
"189","@sjm2212 Hi there, we're so sorry to hear you had a bad experience at one of our sites. Please could you share your… https://t.co/f5eDgttG57",FALSE,0,"sjm2212",2021-06-17 17:06:27,TRUE,"1405275044100464642","1405572562831220740","489386848","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","bp_plc",0,FALSE,FALSE,NA,NA
"190","@eugasdetector Happy to fill you in: Our team met Ms Lukaniuk &amp; officials from the Directorate-General for Mobility… https://t.co/jBDu8uie0X",FALSE,0,"eugasdetector",2021-06-17 15:07:12,TRUE,"1405477302855741441","1405542550329389061","4835117433","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","bp_plc",0,FALSE,FALSE,NA,NA
"191","2020 was one of the most tumultuous years in modern history. But what impact has it had on global energy use? To fi… https://t.co/v6VbjvQu6L",FALSE,10,NA,2021-06-17 14:28:09,TRUE,NA,"1405532722357882891",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers.</a>","bp_plc",7,FALSE,FALSE,NA,NA
"192","Through collaboration, we can achieve more <U+0001F91D> https://t.co/ZdWGSZNWzK",FALSE,26,NA,2021-06-17 09:22:16,FALSE,NA,"1405455746100248578",NA,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","bp_plc",7,FALSE,FALSE,NA,NA
"193","On #GlobalWindDay we’re proud to share how we're in action in offshore wind <U+0001F1FA><U+0001F1F8> <U+0001F1EC><U+0001F1E7> <U+0001F3F4><U+000E0067><U+000E0062><U+000E0073><U+000E0063><U+000E0074><U+000E007F> <U+0001F1F3><U+0001F1F4> - these projects will… https://t.co/Kyvgaxsnkt",FALSE,32,NA,2021-06-15 14:26:02,TRUE,NA,"1404807414705229841",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers.</a>","bp_plc",11,FALSE,FALSE,NA,NA
"194","<U+2728> Flashback to 2019 and this strong message on inclusion from our CEO, Bernard Looney, who was interviewed by trans… https://t.co/YGbgQqbyEv",FALSE,10,NA,2021-06-15 12:03:31,TRUE,NA,"1404771549324906496",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers.</a>","bp_plc",3,FALSE,FALSE,NA,NA
"195","@OnceUponASophie Here are just a few things we're proud of: We're on the @Stonewall global WEI, we're a founding me… https://t.co/72Dvu96nQn",FALSE,0,"bp_plc",2021-06-14 15:06:12,TRUE,"1404454873115004932","1404455135120703496","1648024394","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bp_plc",0,FALSE,FALSE,NA,NA
"196","@OnceUponASophie Hi Sophie. We're proud to fly the flag this month, but we do have #Pride all year! There are heaps… https://t.co/OtPUbkZBkX",FALSE,0,"OnceUponASophie",2021-06-14 15:05:09,TRUE,"1401478101662584833","1404454873115004932","598516288","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bp_plc",0,FALSE,FALSE,NA,NA
"197","@emorwee @bp_America We know there will always be more to do, but we want to play our part and show up for our employees all year round. 3/3",FALSE,0,"bp_plc",2021-06-14 14:54:41,FALSE,"1404452132841984004","1404452237829627907","1648024394","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bp_plc",0,FALSE,FALSE,NA,NA
